date,Temp.,Humid.,Light,CO2
2015-02-03 14:13:59,23.29,26.62,546.0,968.0
2015-02-03 14:15:00,23.29,26.75,542.8,966.0
2015-02-03 14:16:00,23.29,26.79,544.8,971.8
2015-02-03 14:17:00,23.29,26.87,541.4,983.0
2015-02-03 14:18:00,23.33,26.96,538.0,993.6
2015-02-03 14:19:00,23.29,27.0,538.4,999.6
2015-02-03 14:19:59,23.35,27.08,538.4,1005.4
2015-02-03 14:21:00,23.32,27.1,534.5,1013.75
2015-02-03 14:22:00,23.29,27.14,538.8,1019.8
2015-02-03 14:23:00,23.29,27.26,531.0,1023.0
2015-02-03 14:23:59,23.29,27.41,526.83,1027.5
2015-02-03 14:25:00,23.29,27.42,526.75,1038.5
2015-02-03 14:25:59,23.29,27.5,519.67,1049.0
2015-02-03 14:26:59,23.29,27.5,505.8,1051.8
2015-02-03 14:28:00,23.32,27.59,493.0,1056.0
2015-02-03 14:29:00,23.29,27.65,503.5,1054.5
2015-02-03 14:30:00,23.29,27.77,496.2,1066.6
2015-02-03 14:31:00,23.29,27.7,513.0,1074.0
2015-02-03 14:31:59,23.29,27.79,520.5,1068.25
2015-02-03 14:32:59,23.33,27.87,528.0,1075.6
2015-02-03 14:34:00,23.29,27.92,516.75,1085.25
2015-02-03 14:35:00,23.29,27.96,513.0,1096.33
2015-02-03 14:36:00,23.3,28.01,503.71,1099.14
2015-02-03 14:37:00,23.32,28.1,503.0,1108.83
2015-02-03 14:38:00,23.29,28.1,498.0,1117.0
2015-02-03 14:38:59,23.29,28.24,481.6,1116.0
2015-02-03 14:39:59,23.29,28.35,484.0,1120.2
2015-02-03 14:41:00,23.29,28.39,483.4,1120.6
2015-02-03 14:42:00,23.29,28.53,485.0,1129.33
2015-02-03 14:43:00,23.29,28.58,478.0,1132.25
2015-02-03 14:44:00,23.29,28.6,478.75,1132.5
2015-02-03 14:44:59,23.29,28.68,474.0,1142.83
2015-02-03 14:45:59,23.29,28.77,473.0,1152.0
2015-02-03 14:47:00,23.29,28.79,474.0,1156.75
2015-02-03 14:48:00,23.29,28.89,479.0,1159.33
2015-02-03 14:49:00,23.25,28.91,476.0,1160.8
2015-02-03 14:50:00,23.24,28.92,467.75,1160.0
2015-02-03 14:51:00,23.24,28.98,464.0,1167.0
2015-02-03 14:51:59,23.2,29.05,464.0,1171.0
2015-02-03 14:53:00,23.22,29.15,464.0,1175.5
2015-02-03 14:54:00,23.2,29.2,453.0,1181.0
2015-02-03 14:55:00,23.2,29.2,464.0,1192.0
2015-02-03 14:55:59,23.2,29.2,464.0,1197.75
2015-02-03 14:57:00,23.2,29.25,461.0,1198.2
2015-02-03 14:57:59,23.2,29.33,464.0,1196.5
2015-02-03 14:58:59,23.2,29.36,464.0,1203.25
2015-02-03 15:00:00,23.14,29.46,469.0,1209.0
2015-02-03 15:01:00,23.12,29.47,469.0,1212.25
2015-02-03 15:02:00,23.1,29.5,463.0,1219.6
2015-02-03 15:03:00,23.1,29.55,465.25,1218.75
2015-02-03 15:04:00,23.1,29.6,466.0,1221.6
2015-02-03 15:04:59,23.1,29.62,469.0,1219.8
2015-02-03 15:06:00,23.1,29.7,466.5,1224.67
2015-02-03 15:07:00,23.1,29.74,469.0,1233.75
2015-02-03 15:08:00,23.1,29.84,469.0,1235.75
2015-02-03 15:08:59,23.1,29.84,469.0,1239.5
2015-02-03 15:10:00,23.09,29.89,465.67,1245.0
2015-02-03 15:10:59,23.07,29.86,464.0,1247.25
2015-02-03 15:11:59,23.02,29.92,469.0,1246.0
2015-02-03 15:13:00,23.02,29.96,462.33,1245.17
2015-02-03 15:14:00,23.0,30.0,465.0,1254.6
2015-02-03 15:15:00,23.0,30.0,461.0,1261.2
2015-02-03 15:16:00,23.0,30.0,464.0,1261.0
2015-02-03 15:16:59,23.0,30.02,462.33,1263.67
2015-02-03 15:17:59,23.0,30.06,461.0,1270.2
2015-02-03 15:19:00,23.0,30.08,464.0,1273.25
2015-02-03 15:20:00,23.0,30.12,461.0,1280.2
2015-02-03 15:21:00,23.0,30.15,469.0,1284.5
2015-02-03 15:22:00,23.0,30.23,462.33,1285.17
2015-02-03 15:23:00,23.0,30.29,462.33,1290.67
2015-02-03 15:23:59,22.97,30.3,460.43,1294.57
2015-02-03 15:24:59,22.92,30.29,464.0,1294.0
2015-02-03 15:26:00,22.91,30.29,461.0,1301.0
2015-02-03 15:27:00,22.91,30.31,462.33,1313.17
2015-02-03 15:28:00,22.89,30.34,464.0,1312.75
2015-02-03 15:29:00,22.94,30.39,469.0,1311.5
2015-02-03 15:29:59,22.93,30.37,469.0,1317.6
2015-02-03 15:30:59,22.96,30.39,469.0,1327.5
2015-02-03 15:32:00,22.94,30.39,469.0,1330.29
2015-02-03 15:33:00,22.93,30.46,466.0,1330.0
2015-02-03 15:34:00,22.92,30.5,465.25,1328.75
2015-02-03 15:35:00,22.94,30.41,456.14,1330.0
2015-02-03 15:36:00,22.96,30.41,454.0,1321.8
2015-02-03 15:36:59,22.89,30.44,454.0,1321.5
2015-02-03 15:38:00,22.93,30.6,454.0,1331.6
2015-02-03 15:39:00,22.91,30.6,454.0,1336.83
2015-02-03 15:40:00,22.89,30.68,454.0,1340.0
2015-02-03 15:40:59,22.94,30.7,454.0,1350.75
2015-02-03 15:42:00,22.89,30.68,454.0,1356.0
2015-02-03 15:42:59,22.89,30.68,454.0,1351.75
2015-02-03 15:43:59,22.89,30.74,454.0,1360.17
2015-02-03 15:45:00,22.89,30.79,454.0,1364.2
2015-02-03 15:46:00,22.89,30.75,454.0,1363.2
2015-02-03 15:47:00,22.89,30.79,454.0,1363.17
2015-02-03 15:48:00,22.89,30.79,454.0,1367.0
2015-02-03 15:49:00,22.89,30.79,454.0,1368.5
2015-02-03 15:49:59,22.91,30.79,454.0,1365.8
2015-02-03 15:51:00,22.89,30.89,454.0,1361.6
2015-02-03 15:52:00,22.89,30.86,465.25,1372.0
2015-02-03 15:53:00,22.89,30.89,465.25,1385.25
2015-02-03 15:53:59,22.89,30.89,469.0,1386.4
2015-02-03 15:55:00,22.89,30.89,469.0,1393.17
2015-02-03 15:55:59,22.89,30.85,469.0,1393.0
2015-02-03 15:56:59,22.89,30.79,460.0,1389.0
2015-02-03 15:58:00,22.89,30.79,454.0,1385.2
2015-02-03 15:59:00,22.89,30.86,454.0,1377.33
2015-02-03 16:00:00,22.89,30.86,454.0,1383.83
2015-02-03 16:01:00,22.89,30.83,442.0,1388.6
2015-02-03 16:01:59,22.89,30.86,449.5,1377.5
2015-02-03 16:02:59,22.89,30.89,451.6,1374.0
2015-02-03 16:04:00,22.89,30.89,451.6,1377.6
2015-02-03 16:05:00,22.89,30.89,456.8,1373.0
2015-02-03 16:06:00,22.86,30.84,444.0,1372.25
2015-02-03 16:07:00,22.89,30.89,444.0,1376.0
2015-02-03 16:08:00,22.84,30.84,444.0,1361.75
2015-02-03 16:08:59,22.79,30.81,444.0,1356.6
2015-02-03 16:09:59,22.79,30.84,444.0,1363.0
2015-02-03 16:11:00,22.79,30.83,444.0,1363.8
2015-02-03 16:12:00,22.79,30.89,444.0,1363.5
2015-02-03 16:13:00,22.79,30.89,444.0,1369.33
2015-02-03 16:14:00,22.79,30.92,444.0,1366.25
2015-02-03 16:14:59,22.79,30.89,444.0,1372.57
2015-02-03 16:15:59,22.79,30.89,444.0,1361.67
2015-02-03 16:17:00,22.79,30.89,444.0,1367.25
2015-02-03 16:18:00,22.79,30.89,444.0,1359.0
2015-02-03 16:19:00,22.79,30.93,444.0,1363.8
2015-02-03 16:20:00,22.79,30.89,444.0,1353.75
2015-02-03 16:21:00,22.79,31.0,444.0,1356.33
2015-02-03 16:21:59,22.79,31.0,444.0,1363.8
2015-02-03 16:23:00,22.77,31.02,444.0,1364.0
2015-02-03 16:24:00,22.79,31.05,444.0,1373.33
2015-02-03 16:25:00,22.77,31.12,440.25,1374.25
2015-02-03 16:25:59,22.79,31.08,444.0,1369.0
2015-02-03 16:27:00,22.79,31.08,444.75,1360.75
2015-02-03 16:27:59,22.79,31.11,441.29,1359.5
2015-02-03 16:28:59,22.74,31.15,447.0,1366.33
2015-02-03 16:30:00,22.77,31.2,439.8,1377.0
2015-02-03 16:31:00,22.79,31.2,441.0,1379.5
2015-02-03 16:32:00,22.74,31.2,442.5,1379.25
2015-02-03 16:33:00,22.72,31.2,442.5,1381.5
2015-02-03 16:34:00,22.74,31.29,438.0,1381.0
2015-02-03 16:34:59,22.73,31.17,441.0,1374.0
2015-02-03 16:36:00,22.73,31.21,441.0,1372.5
2015-02-03 16:37:00,22.7,31.1,442.5,1369.75
2015-02-03 16:38:00,22.7,31.12,443.4,1368.6
2015-02-03 16:38:59,22.72,31.2,441.0,1368.33
2015-02-03 16:40:00,22.7,31.17,441.0,1365.33
2015-02-03 16:40:59,22.72,31.2,441.0,1370.5
2015-02-03 16:41:59,22.72,31.2,441.0,1366.33
2015-02-03 16:43:00,22.7,31.2,442.5,1373.5
2015-02-03 16:44:00,22.74,31.22,438.0,1378.5
2015-02-03 16:45:00,22.7,31.27,441.0,1377.17
2015-02-03 16:46:00,22.7,31.24,447.0,1401.17
2015-02-03 16:46:59,22.7,31.27,442.5,1395.33
2015-02-03 16:47:59,22.7,31.29,447.0,1401.0
2015-02-03 16:49:00,22.7,31.29,444.0,1400.5
2015-02-03 16:50:00,22.7,31.29,447.0,1394.0
2015-02-03 16:51:00,22.7,31.29,447.0,1394.6
2015-02-03 16:52:00,22.7,31.29,447.0,1389.67
2015-02-03 16:53:00,22.7,31.29,447.0,1377.2
2015-02-03 16:53:59,22.7,31.29,447.0,1387.0
2015-02-03 16:54:59,22.7,31.38,439.0,1393.43
2015-02-03 16:56:00,22.7,31.39,447.0,1393.75
2015-02-03 16:57:00,22.7,31.39,441.4,1392.6
2015-02-03 16:58:00,22.7,31.37,438.6,1394.2
2015-02-03 16:59:00,22.7,31.42,440.0,1396.25
2015-02-03 16:59:59,22.7,31.39,443.5,1390.5
2015-02-03 17:00:59,22.72,31.36,436.5,1397.5
2015-02-03 17:02:00,22.7,31.42,433.0,1398.25
2015-02-03 17:03:00,22.7,31.47,433.0,1402.25
2015-02-03 17:04:00,22.7,31.38,433.0,1398.0
2015-02-03 17:05:00,22.7,31.29,433.0,1384.25
2015-02-03 17:06:00,22.7,31.29,433.0,1387.33
2015-02-03 17:06:59,22.7,31.29,433.0,1392.5
2015-02-03 17:08:00,22.7,31.24,433.0,1384.8
2015-02-03 17:09:00,22.72,31.32,433.0,1388.0
2015-02-03 17:10:00,22.7,31.27,433.0,1384.6
2015-02-03 17:10:59,22.7,31.28,433.0,1373.33
2015-02-03 17:12:00,22.7,31.18,433.0,1368.8
2015-02-03 17:12:59,22.7,31.2,433.0,1364.0
2015-02-03 17:13:59,22.7,31.15,433.0,1357.5
2015-02-03 17:15:00,22.7,31.2,433.0,1352.0
2015-02-03 17:16:00,22.7,31.2,433.0,1357.0
2015-02-03 17:17:00,22.7,31.1,433.0,1361.75
2015-02-03 17:18:00,22.7,31.1,433.0,1356.0
2015-02-03 17:19:00,22.7,31.1,433.0,1344.25
2015-02-03 17:19:59,22.7,31.05,433.0,1357.75
2015-02-03 17:21:00,22.7,31.1,433.0,1355.75
2015-02-03 17:22:00,22.7,31.1,433.0,1354.67
2015-02-03 17:23:00,22.7,31.02,433.0,1343.33
2015-02-03 17:23:59,22.7,31.05,433.0,1334.17
2015-02-03 17:25:00,22.72,30.97,433.0,1340.25
2015-02-03 17:25:59,22.74,30.93,433.0,1336.8
2015-02-03 17:26:59,22.77,31.0,433.0,1335.75
2015-02-03 17:28:00,22.73,31.0,433.0,1342.33
2015-02-03 17:29:00,22.72,31.0,433.0,1348.8
2015-02-03 17:30:00,22.7,31.0,433.0,1353.25
2015-02-03 17:31:00,22.7,30.91,433.0,1339.0
2015-02-03 17:31:59,22.7,30.94,433.0,1338.25
2015-02-03 17:32:59,22.7,30.96,433.0,1347.6
2015-02-03 17:34:00,22.7,30.97,433.0,1338.75
2015-02-03 17:35:00,22.7,30.89,433.0,1318.0
2015-02-03 17:36:00,22.7,30.87,433.0,1311.17
2015-02-03 17:37:00,22.66,30.83,433.0,1306.5
2015-02-03 17:38:00,22.68,30.87,433.0,1316.67
2015-02-03 17:38:59,22.7,30.89,433.0,1306.33
2015-02-03 17:39:59,22.7,30.79,429.5,1300.5
2015-02-03 17:41:00,22.68,30.72,433.0,1298.67
2015-02-03 17:42:00,22.68,30.74,424.6,1298.2
2015-02-03 17:43:00,22.7,30.77,426.0,1292.5
2015-02-03 17:44:00,22.68,30.72,426.0,1288.5
2015-02-03 17:44:59,22.7,30.7,433.0,1299.67
2015-02-03 17:45:59,22.65,30.65,423.67,1285.33
2015-02-03 17:47:00,22.7,30.68,426.0,1286.0
2015-02-03 17:48:00,22.6,30.58,419.0,1284.33
2015-02-03 17:49:00,22.6,30.58,422.5,1275.25
2015-02-03 17:50:00,22.6,30.6,419.0,1273.8
2015-02-03 17:51:00,22.6,30.6,419.0,1271.8
2015-02-03 17:51:59,22.6,30.55,419.0,1273.33
2015-02-03 17:53:00,22.6,30.58,419.0,1261.75
2015-02-03 17:54:00,22.6,30.57,419.0,1258.5
2015-02-03 17:55:00,22.6,30.47,419.0,1251.5
2015-02-03 17:55:59,22.6,30.44,419.0,1241.33
2015-02-03 17:57:00,22.6,30.47,419.0,1238.75
2015-02-03 17:57:59,22.6,30.37,419.0,1246.8
2015-02-03 17:58:59,22.6,30.32,419.0,1240.75
2015-02-03 18:00:00,22.6,30.36,419.0,1240.25
2015-02-03 18:01:00,22.6,30.28,426.0,1239.0
2015-02-03 18:02:00,22.6,30.24,422.5,1235.25
2015-02-03 18:03:00,22.6,30.25,424.6,1229.8
2015-02-03 18:04:00,22.6,30.18,419.0,1220.6
2015-02-03 18:04:59,22.6,30.17,419.0,1214.17
2015-02-03 18:06:00,22.6,30.1,419.0,1214.0
2015-02-03 18:07:00,22.6,30.14,419.0,1217.8
2015-02-03 18:08:00,22.6,30.1,419.0,1211.8
2015-02-03 18:08:59,22.6,30.1,419.0,1217.2
2015-02-03 18:10:00,22.6,30.1,415.5,1211.5
2015-02-03 18:10:59,22.6,30.18,419.0,1207.33
2015-02-03 18:11:59,22.6,30.1,419.0,1204.75
2015-02-03 18:13:00,22.6,30.12,0.0,1205.25
2015-02-03 18:14:00,22.58,30.05,0.0,1204.75
2015-02-03 18:15:00,22.5,30.1,0.0,1196.67
2015-02-03 18:16:00,22.5,30.1,0.0,1191.5
2015-02-03 18:16:59,22.5,30.1,0.0,1184.0
2015-02-03 18:17:59,22.44,30.1,0.0,1189.25
2015-02-03 18:19:00,22.39,30.08,0.0,1186.5
2015-02-03 18:20:00,22.39,30.1,0.0,1180.75
2015-02-03 18:21:00,22.39,30.05,0.0,1172.5
2015-02-03 18:22:00,22.36,30.08,0.0,1164.0
2015-02-03 18:23:00,22.36,30.1,0.0,1160.67
2015-02-03 18:23:59,22.29,30.0,0.0,1143.25
2015-02-03 18:24:59,22.27,29.94,0.0,1139.5
2015-02-03 18:26:00,22.24,29.97,0.0,1138.25
2015-02-03 18:27:00,22.2,29.82,0.0,1135.5
2015-02-03 18:28:00,22.2,29.84,0.0,1124.75
2015-02-03 18:29:00,22.2,29.86,0.0,1119.33
2015-02-03 18:29:59,22.12,29.79,0.0,1110.25
2015-02-03 18:30:59,22.1,29.79,0.0,1105.5
2015-02-03 18:32:00,22.1,29.74,0.0,1096.75
2015-02-03 18:33:00,22.1,29.7,0.0,1092.25
2015-02-03 18:34:00,22.1,29.6,0.0,1092.5
2015-02-03 18:35:00,22.02,29.52,0.0,1085.75
2015-02-03 18:36:00,22.0,29.46,0.0,1074.33
2015-02-03 18:36:59,22.0,29.39,0.0,1066.0
2015-02-03 18:38:00,22.0,29.39,0.0,1058.5
2015-02-03 18:39:00,21.92,29.29,0.0,1050.75
2015-02-03 18:40:00,21.89,29.27,0.0,1044.0
2015-02-03 18:40:59,21.96,29.2,0.0,1039.0
2015-02-03 18:42:00,21.89,29.2,0.0,1030.5
2015-02-03 18:42:59,21.89,29.2,0.0,1030.8
2015-02-03 18:43:59,21.89,29.2,0.0,1032.33
2015-02-03 18:45:00,21.89,29.16,0.0,1021.2
2015-02-03 18:46:00,21.89,29.2,0.0,1018.67
2015-02-03 18:47:00,21.89,29.2,0.0,1008.75
2015-02-03 18:48:00,21.79,29.0,0.0,1003.25
2015-02-03 18:49:00,21.81,29.0,0.0,989.8
2015-02-03 18:49:59,21.82,29.0,0.0,992.0
2015-02-03 18:51:00,21.79,28.97,0.0,985.75
2015-02-03 18:52:00,21.79,28.89,0.0,989.0
2015-02-03 18:53:00,21.72,28.89,0.0,983.0
2015-02-03 18:53:59,21.7,28.89,0.0,976.75
2015-02-03 18:55:00,21.7,28.89,0.0,970.33
2015-02-03 18:55:59,21.7,28.86,0.0,961.75
2015-02-03 18:56:59,21.7,28.86,0.0,958.75
2015-02-03 18:58:00,21.7,28.89,0.0,954.67
2015-02-03 18:59:00,21.7,28.79,0.0,950.5
2015-02-03 19:00:00,21.7,28.82,0.0,942.75
2015-02-03 19:01:00,21.68,28.79,0.0,938.25
2015-02-03 19:01:59,21.68,28.77,0.0,941.0
2015-02-03 19:02:59,21.63,28.73,0.0,944.33
2015-02-03 19:04:00,21.6,28.65,0.0,938.0
2015-02-03 19:05:00,21.6,28.68,0.0,934.5
2015-02-03 19:06:00,21.6,28.63,0.0,936.67
2015-02-03 19:07:00,21.6,28.6,0.0,926.0
2015-02-03 19:08:00,21.6,28.6,0.0,920.75
2015-02-03 19:08:59,21.6,28.56,0.0,920.2
2015-02-03 19:09:59,21.6,28.5,0.0,911.33
2015-02-03 19:11:00,21.6,28.5,0.0,905.33
2015-02-03 19:12:00,21.6,28.5,0.0,904.2
2015-02-03 19:13:00,21.6,28.5,0.0,899.67
2015-02-03 19:14:00,21.6,28.48,0.0,898.2
2015-02-03 19:14:59,21.6,28.47,0.0,898.25
2015-02-03 19:15:59,21.6,28.39,0.0,895.0
2015-02-03 19:17:00,21.6,28.39,0.0,891.67
2015-02-03 19:18:00,21.58,28.35,0.0,887.4
2015-02-03 19:19:00,21.6,28.29,0.0,885.33
2015-02-03 19:20:00,21.56,28.29,0.0,876.4
2015-02-03 19:21:00,21.53,28.29,0.0,871.33
2015-02-03 19:21:59,21.5,28.29,0.0,863.5
2015-02-03 19:23:00,21.5,28.27,0.0,865.25
2015-02-03 19:24:00,21.5,28.23,0.0,859.67
2015-02-03 19:25:00,21.5,28.26,0.0,858.67
2015-02-03 19:25:59,21.5,28.2,0.0,852.25
2015-02-03 19:27:00,21.5,28.18,0.0,849.25
2015-02-03 19:27:59,21.5,28.1,0.0,849.0
2015-02-03 19:28:59,21.5,28.1,0.0,845.0
2015-02-03 19:30:00,21.5,28.1,0.0,844.5
2015-02-03 19:31:00,21.5,28.05,0.0,843.75
2015-02-03 19:32:00,21.5,28.08,0.0,842.0
2015-02-03 19:33:00,21.5,28.1,0.0,833.2
2015-02-03 19:34:00,21.5,28.03,0.0,832.67
2015-02-03 19:34:59,21.42,27.94,0.0,825.25
2015-02-03 19:36:00,21.39,27.89,0.0,820.33
2015-02-03 19:37:00,21.42,27.92,0.0,824.5
2015-02-03 19:38:00,21.39,27.89,0.0,819.25
2015-02-03 19:38:59,21.39,27.89,0.0,820.2
2015-02-03 19:40:00,21.39,27.89,0.0,817.67
2015-02-03 19:40:59,21.36,27.89,0.0,808.0
2015-02-03 19:41:59,21.39,27.79,0.0,806.67
2015-02-03 19:43:00,21.39,27.86,0.0,804.67
2015-02-03 19:44:00,21.29,27.85,0.0,803.8
2015-02-03 19:45:00,21.29,27.79,0.0,806.0
2015-02-03 19:46:00,21.29,27.79,0.0,801.5
2015-02-03 19:46:59,21.34,27.79,0.0,802.0
2015-02-03 19:47:59,21.29,27.79,0.0,803.67
2015-02-03 19:49:00,21.29,27.79,0.0,800.0
2015-02-03 19:50:00,21.29,27.79,0.0,795.0
2015-02-03 19:51:00,21.29,27.79,0.0,785.0
2015-02-03 19:52:00,21.29,27.79,0.0,781.0
2015-02-03 19:53:00,21.29,27.79,0.0,782.0
2015-02-03 19:53:59,21.29,27.77,0.0,778.0
2015-02-03 19:54:59,21.29,27.79,0.0,772.5
2015-02-03 19:56:00,21.24,27.74,0.0,770.75
2015-02-03 19:57:00,21.22,27.72,0.0,769.0
2015-02-03 19:58:00,21.23,27.7,0.0,767.0
2015-02-03 19:59:00,21.2,27.7,0.0,764.0
2015-02-03 19:59:59,21.2,27.7,0.0,765.25
2015-02-03 20:00:59,21.2,27.65,0.0,765.0
2015-02-03 20:02:00,21.2,27.6,0.0,766.0
2015-02-03 20:03:00,21.2,27.6,0.0,758.5
2015-02-03 20:04:00,21.2,27.58,0.0,749.75
2015-02-03 20:05:00,21.2,27.6,0.0,749.0
2015-02-03 20:06:00,21.2,27.54,0.0,747.8
2015-02-03 20:06:59,21.2,27.5,0.0,744.0
2015-02-03 20:08:00,21.2,27.5,0.0,746.4
2015-02-03 20:09:00,21.2,27.47,0.0,750.5
2015-02-03 20:10:00,21.2,27.5,0.0,747.0
2015-02-03 20:10:59,21.2,27.47,0.0,750.0
2015-02-03 20:12:00,21.2,27.36,0.0,742.75
2015-02-03 20:12:59,21.2,27.34,0.0,737.75
2015-02-03 20:13:59,21.2,27.34,0.0,736.25
2015-02-03 20:15:00,21.2,27.29,0.0,738.25
2015-02-03 20:16:00,21.2,27.29,0.0,732.33
2015-02-03 20:17:00,21.2,27.29,0.0,725.4
2015-02-03 20:18:00,21.2,27.27,0.0,729.25
2015-02-03 20:19:00,21.2,27.24,0.0,727.0
2015-02-03 20:19:59,21.2,27.24,0.0,716.75
2015-02-03 20:21:00,21.2,27.2,0.0,715.67
2015-02-03 20:22:00,21.2,27.2,0.0,712.25
2015-02-03 20:23:00,21.2,27.2,0.0,719.0
2015-02-03 20:23:59,21.2,27.15,0.0,714.25
2015-02-03 20:25:00,21.2,27.14,0.0,711.4
2015-02-03 20:25:59,21.2,27.1,0.0,702.75
2015-02-03 20:26:59,21.2,27.1,0.0,701.0
2015-02-03 20:28:00,21.2,27.1,0.0,703.67
2015-02-03 20:29:00,21.2,27.02,0.0,707.25
2015-02-03 20:30:00,21.2,27.0,0.0,703.75
2015-02-03 20:31:00,21.2,27.0,0.0,699.5
2015-02-03 20:31:59,21.2,27.0,0.0,697.5
2015-02-03 20:32:59,21.2,27.0,0.0,696.67
2015-02-03 20:34:00,21.2,27.0,0.0,692.75
2015-02-03 20:35:00,21.2,27.0,0.0,692.6
2015-02-03 20:36:00,21.2,26.86,0.0,695.33
2015-02-03 20:37:00,21.2,26.89,0.0,690.5
2015-02-03 20:38:00,21.2,26.89,0.0,689.5
2015-02-03 20:38:59,21.2,26.89,0.0,692.33
2015-02-03 20:39:59,21.2,26.82,0.0,691.5
2015-02-03 20:41:00,21.2,26.79,0.0,687.6
2015-02-03 20:42:00,21.17,26.79,0.0,682.33
2015-02-03 20:43:00,21.2,26.79,0.0,677.67
2015-02-03 20:44:00,21.16,26.79,0.0,677.8
2015-02-03 20:44:59,21.2,26.79,0.0,684.33
2015-02-03 20:45:59,21.15,26.79,0.0,682.5
2015-02-03 20:47:00,21.18,26.79,0.0,675.0
2015-02-03 20:48:00,21.12,26.79,0.0,669.25
2015-02-03 20:49:00,21.2,26.74,0.0,668.5
2015-02-03 20:50:00,21.15,26.7,0.0,671.25
2015-02-03 20:51:00,21.1,26.7,0.0,674.33
2015-02-03 20:51:59,21.12,26.68,0.0,673.0
2015-02-03 20:53:00,21.12,26.6,0.0,671.5
2015-02-03 20:54:00,21.12,26.62,0.0,670.5
2015-02-03 20:55:00,21.1,26.62,0.0,669.75
2015-02-03 20:55:59,21.1,26.6,0.0,663.5
2015-02-03 20:57:00,21.1,26.6,0.0,665.0
2015-02-03 20:57:59,21.1,26.6,0.0,661.5
2015-02-03 20:58:59,21.1,26.6,0.0,657.75
2015-02-03 21:00:00,21.1,26.6,0.0,652.75
2015-02-03 21:01:00,21.1,26.6,0.0,653.25
2015-02-03 21:02:00,21.1,26.6,0.0,656.75
2015-02-03 21:03:00,21.1,26.6,0.0,651.0
2015-02-03 21:04:00,21.1,26.58,0.0,648.5
2015-02-03 21:04:59,21.1,26.55,0.0,652.25
2015-02-03 21:06:00,21.1,26.5,0.0,642.25
2015-02-03 21:07:00,21.1,26.5,0.0,643.75
2015-02-03 21:08:00,21.08,26.47,0.0,649.67
2015-02-03 21:08:59,21.1,26.5,0.0,649.5
2015-02-03 21:10:00,21.06,26.41,0.0,646.6
2015-02-03 21:10:59,21.07,26.46,0.0,643.0
2015-02-03 21:11:59,21.08,26.48,0.0,640.4
2015-02-03 21:13:00,21.08,26.39,0.0,640.75
2015-02-03 21:14:00,21.08,26.42,0.0,636.75
2015-02-03 21:15:00,21.05,26.39,0.0,634.75
2015-02-03 21:16:00,21.08,26.42,0.0,633.75
2015-02-03 21:16:59,21.0,26.29,0.0,632.0
2015-02-03 21:17:59,21.0,26.29,0.0,626.5
2015-02-03 21:19:00,21.03,26.32,0.0,628.67
2015-02-03 21:20:00,21.02,26.32,0.0,629.5
2015-02-03 21:21:00,21.05,26.34,0.0,630.5
2015-02-03 21:22:00,21.02,26.32,0.0,631.5
2015-02-03 21:23:00,21.02,26.32,0.0,629.5
2015-02-03 21:23:59,21.05,26.29,0.0,627.0
2015-02-03 21:24:59,21.0,26.27,0.0,624.5
2015-02-03 21:26:00,21.0,26.26,0.0,625.67
2015-02-03 21:27:00,21.0,26.29,0.0,624.5
2015-02-03 21:28:00,21.0,26.24,0.0,622.0
2015-02-03 21:29:00,21.0,26.27,0.0,622.75
2015-02-03 21:29:59,21.0,26.2,0.0,619.25
2015-02-03 21:30:59,21.0,26.2,0.0,616.0
2015-02-03 21:32:00,21.0,26.2,0.0,617.25
2015-02-03 21:33:00,21.0,26.2,0.0,616.4
2015-02-03 21:34:00,21.0,26.17,0.0,616.67
2015-02-03 21:35:00,21.0,26.12,0.0,614.75
2015-02-03 21:36:00,21.0,26.12,0.0,611.33
2015-02-03 21:36:59,21.0,26.1,0.0,613.6
2015-02-03 21:38:00,21.0,26.15,0.0,608.75
2015-02-03 21:39:00,21.0,26.1,0.0,611.0
2015-02-03 21:40:00,21.0,26.1,0.0,612.0
2015-02-03 21:40:59,21.0,26.1,0.0,608.8
2015-02-03 21:42:00,21.0,26.1,0.0,612.0
2015-02-03 21:42:59,21.0,26.1,0.0,604.5
2015-02-03 21:43:59,21.0,26.0,0.0,607.0
2015-02-03 21:45:00,21.0,26.0,0.0,614.75
2015-02-03 21:46:00,21.0,26.0,0.0,612.25
2015-02-03 21:47:00,21.0,26.0,0.0,607.5
2015-02-03 21:48:00,21.0,26.0,0.0,602.67
2015-02-03 21:49:00,21.0,26.0,0.0,605.25
2015-02-03 21:49:59,21.0,26.0,0.0,606.0
2015-02-03 21:51:00,21.0,26.0,0.0,602.25
2015-02-03 21:52:00,21.0,25.96,0.0,600.5
2015-02-03 21:53:00,21.0,26.0,0.0,600.5
2015-02-03 21:53:59,21.0,26.0,0.0,601.0
2015-02-03 21:55:00,21.0,25.93,0.0,600.4
2015-02-03 21:55:59,21.0,25.89,0.0,604.33
2015-02-03 21:56:59,21.0,25.89,0.0,606.0
2015-02-03 21:58:00,20.96,25.89,0.0,602.0
2015-02-03 21:59:00,21.0,25.89,0.0,596.0
2015-02-03 22:00:00,21.0,25.89,0.0,596.33
2015-02-03 22:01:00,21.0,25.89,0.0,594.0
2015-02-03 22:01:59,20.94,25.89,0.0,596.5
2015-02-03 22:02:59,20.96,25.89,0.0,596.0
2015-02-03 22:04:00,20.97,25.82,0.0,597.5
2015-02-03 22:05:00,21.0,25.82,0.0,594.25
